date,route_line,ridership
2021-01-06,MRT Kajang Line,81437.0
2021-01-07,MRT Kajang Line,79988.0
2021-01-08,MRT Kajang Line,78989.0
2021-01-09,MRT Kajang Line,52620.0
2021-01-10,MRT Kajang Line,44401.0
2021-01-11,MRT Kajang Line,77567.0
2021-01-12,MRT Kajang Line,81574.0
2021-01-13,MRT Kajang Line,38866.0
2021-01-14,MRT Kajang Line,41190.0
2021-01-15,MRT Kajang Line,43189.0
2021-01-16,MRT Kajang Line,26096.0
2021-01-17,MRT Kajang Line,17952.0
2021-01-18,MRT Kajang Line,44509.0
2021-01-19,MRT Kajang Line,44457.0
2021-01-20,MRT Kajang Line,45237.0
2021-01-21,MRT Kajang Line,45315.0
2021-01-22,MRT Kajang Line,46049.0
2021-01-23,MRT Kajang Line,28350.0
2021-01-24,MRT Kajang Line,21041.0
2021-01-25,MRT Kajang Line,48229.0
2021-01-26,MRT Kajang Line,47867.0
2021-01-27,MRT Kajang Line,48522.0
2021-01-28,MRT Kajang Line,25336.0
2021-01-29,MRT Kajang Line,48077.0
2021-01-30,MRT Kajang Line,30391.0
2021-01-31,MRT Kajang Line,22460.0
2021-02-01,MRT Kajang Line,30512.0
2021-02-02,MRT Kajang Line,50598.0
2021-02-03,MRT Kajang Line,50683.0
2021-02-04,MRT Kajang Line,50718.0
2021-02-05,MRT Kajang Line,52562.0
2021-02-06,MRT Kajang Line,34017.0
2021-02-07,MRT Kajang Line,26100.0
2021-02-08,MRT Kajang Line,55191.0
2021-02-09,MRT Kajang Line,55269.0
2021-02-10,MRT Kajang Line,57482.0
2021-02-11,MRT Kajang Line,51344.0
2021-02-12,MRT Kajang Line,31571.0
2021-02-13,MRT Kajang Line,34129.0
2021-02-14,MRT Kajang Line,36179.0
2021-02-15,MRT Kajang Line,56711.0
2021-02-16,MRT Kajang Line,57905.0
2021-02-17,MRT Kajang Line,58778.0
2021-02-18,MRT Kajang Line,60393.0
2021-02-19,MRT Kajang Line,62233.0
2021-02-20,MRT Kajang Line,46080.0
2021-02-21,MRT Kajang Line,38980.0
2021-02-22,MRT Kajang Line,65498.0
2021-02-23,MRT Kajang Line,65376.0
2021-02-24,MRT Kajang Line,66011.0
2021-02-25,MRT Kajang Line,66066.0
2021-02-26,MRT Kajang Line,68461.0
2021-02-27,MRT Kajang Line,52175.0
2021-02-28,MRT Kajang Line,42699.0
2021-03-01,MRT Kajang Line,71490.0
2021-03-02,MRT Kajang Line,70288.0
2021-03-03,MRT Kajang Line,73463.0
2021-03-04,MRT Kajang Line,72406.0
2021-03-05,MRT Kajang Line,79851.0
2021-03-06,MRT Kajang Line,61206.0
2021-03-07,MRT Kajang Line,52253.0
2021-03-08,MRT Kajang Line,82405.0
2021-03-09,MRT Kajang Line,83704.0
2021-03-10,MRT Kajang Line,85661.0
2021-03-11,MRT Kajang Line,84095.0
2021-03-12,MRT Kajang Line,85720.0
2021-03-13,MRT Kajang Line,63669.0
2021-03-14,MRT Kajang Line,53691.0
2021-03-15,MRT Kajang Line,84622.0
2021-03-16,MRT Kajang Line,84807.0
2021-03-17,MRT Kajang Line,87891.0
2021-03-18,MRT Kajang Line,86283.0
2021-03-19,MRT Kajang Line,89960.0
2021-03-20,MRT Kajang Line,65508.0
2021-03-21,MRT Kajang Line,55334.0
2021-03-22,MRT Kajang Line,88117.0
2021-03-23,MRT Kajang Line,89568.0
2021-03-24,MRT Kajang Line,91262.0
2021-03-25,MRT Kajang Line,90338.0
2021-03-26,MRT Kajang Line,93967.0
2021-03-27,MRT Kajang Line,70358.0
2021-03-28,MRT Kajang Line,59376.0
2021-03-29,MRT Kajang Line,88863.0
2021-03-30,MRT Kajang Line,93397.0
2021-03-31,MRT Kajang Line,95695.0
2021-04-01,MRT Kajang Line,97357.0
2021-04-02,MRT Kajang Line,98326.0
2021-04-03,MRT Kajang Line,75168.0
2021-04-04,MRT Kajang Line,61421.0
2021-04-05,MRT Kajang Line,97854.0
2021-04-06,MRT Kajang Line,100571.0
2021-04-07,MRT Kajang Line,103161.0
2021-04-08,MRT Kajang Line,102541.0
2021-04-09,MRT Kajang Line,108113.0
2021-04-10,MRT Kajang Line,78523.0
2021-04-11,MRT Kajang Line,67313.0
2021-04-12,MRT Kajang Line,107682.0
2021-04-13,MRT Kajang Line,95326.0
2021-04-14,MRT Kajang Line,98204.0
2021-04-15,MRT Kajang Line,99259.0
2021-04-16,MRT Kajang Line,100353.0
2021-04-17,MRT Kajang Line,59039.0
2021-04-18,MRT Kajang Line,49050.0
2021-04-19,MRT Kajang Line,95321.0
2021-04-20,MRT Kajang Line,95349.0
2021-04-21,MRT Kajang Line,95906.0
2021-04-22,MRT Kajang Line,93670.0
2021-04-23,MRT Kajang Line,96445.0
2021-04-24,MRT Kajang Line,60736.0
2021-04-25,MRT Kajang Line,49432.0
2021-04-26,MRT Kajang Line,93508.0
2021-04-27,MRT Kajang Line,92484.0
2021-04-28,MRT Kajang Line,94502.0
2021-04-29,MRT Kajang Line,53997.0
2021-04-30,MRT Kajang Line,89300.0
2021-05-01,MRT Kajang Line,54409.0
2021-05-02,MRT Kajang Line,48816.0
2021-05-03,MRT Kajang Line,90928.0
2021-05-04,MRT Kajang Line,90416.0
2021-05-05,MRT Kajang Line,98096.0
2021-05-06,MRT Kajang Line,79600.0
2021-05-07,MRT Kajang Line,71193.0
2021-05-08,MRT Kajang Line,40888.0
2021-05-09,MRT Kajang Line,26830.0
2021-05-10,MRT Kajang Line,59113.0
2021-05-11,MRT Kajang Line,57120.0
2021-05-12,MRT Kajang Line,51806.0
2021-05-13,MRT Kajang Line,20743.0
2021-05-14,MRT Kajang Line,24079.0
2021-05-15,MRT Kajang Line,31636.0
2021-05-16,MRT Kajang Line,26733.0
2021-05-17,MRT Kajang Line,56676.0
2021-05-18,MRT Kajang Line,56877.0
2021-05-19,MRT Kajang Line,57746.0
2021-05-20,MRT Kajang Line,56503.0
2021-05-21,MRT Kajang Line,56065.0
2021-05-22,MRT Kajang Line,33288.0
2021-05-23,MRT Kajang Line,20094.0
2021-05-24,MRT Kajang Line,53591.0
2021-05-25,MRT Kajang Line,46168.0
2021-05-26,MRT Kajang Line,22779.0
2021-05-27,MRT Kajang Line,45118.0
2021-05-28,MRT Kajang Line,45552.0
2021-05-29,MRT Kajang Line,30353.0
2021-05-30,MRT Kajang Line,22864.0
2021-05-31,MRT Kajang Line,48307.0
2021-06-01,MRT Kajang Line,18177.0
2021-06-02,MRT Kajang Line,19464.0
2021-06-03,MRT Kajang Line,19541.0
2021-06-04,MRT Kajang Line,19430.0
2021-06-05,MRT Kajang Line,12370.0
2021-06-06,MRT Kajang Line,9112.0
2021-06-07,MRT Kajang Line,9592.0
2021-06-08,MRT Kajang Line,21292.0
2021-06-09,MRT Kajang Line,21211.0
2021-06-10,MRT Kajang Line,21222.0
2021-06-11,MRT Kajang Line,21763.0
2021-06-12,MRT Kajang Line,11149.0
2021-06-13,MRT Kajang Line,10027.0
2021-06-14,MRT Kajang Line,22976.0
2021-06-15,MRT Kajang Line,23335.0
2021-06-16,MRT Kajang Line,23482.0
2021-06-17,MRT Kajang Line,23216.0
2021-06-18,MRT Kajang Line,23856.0
2021-06-19,MRT Kajang Line,14848.0
2021-06-20,MRT Kajang Line,10234.0
2021-06-21,MRT Kajang Line,24584.0
2021-06-22,MRT Kajang Line,24015.0
2021-06-23,MRT Kajang Line,24483.0
2021-06-24,MRT Kajang Line,23842.0
2021-06-25,MRT Kajang Line,24385.0
2021-06-26,MRT Kajang Line,14992.0
2021-06-27,MRT Kajang Line,11113.0
2021-06-28,MRT Kajang Line,25527.0
2021-06-29,MRT Kajang Line,25134.0
2021-06-30,MRT Kajang Line,26115.0
2021-07-01,MRT Kajang Line,25911.0
2021-07-02,MRT Kajang Line,27266.0
2021-07-03,MRT Kajang Line,11915.0
2021-07-04,MRT Kajang Line,9219.0
2021-07-05,MRT Kajang Line,21214.0
2021-07-06,MRT Kajang Line,21188.0
2021-07-07,MRT Kajang Line,21698.0
2021-07-08,MRT Kajang Line,21476.0
2021-07-09,MRT Kajang Line,22134.0
2021-07-10,MRT Kajang Line,13572.0
2021-07-11,MRT Kajang Line,10251.0
2021-07-12,MRT Kajang Line,22265.0
2021-07-13,MRT Kajang Line,21840.0
2021-07-14,MRT Kajang Line,21581.0
2021-07-15,MRT Kajang Line,21239.0
2021-07-16,MRT Kajang Line,21688.0
2021-07-17,MRT Kajang Line,14092.0
2021-07-18,MRT Kajang Line,11100.0
2021-07-19,MRT Kajang Line,22981.0
2021-07-20,MRT Kajang Line,11081.0
2021-07-21,MRT Kajang Line,22713.0
2021-07-22,MRT Kajang Line,23749.0
2021-07-23,MRT Kajang Line,24109.0
2021-07-24,MRT Kajang Line,15606.0
2021-07-25,MRT Kajang Line,11366.0
2021-07-26,MRT Kajang Line,25159.0
2021-07-27,MRT Kajang Line,24748.0
2021-07-28,MRT Kajang Line,24942.0
2021-07-29,MRT Kajang Line,25205.0
2021-07-30,MRT Kajang Line,25502.0
2021-07-31,MRT Kajang Line,17231.0
2021-08-01,MRT Kajang Line,12979.0
2021-08-02,MRT Kajang Line,26304.0
2021-08-03,MRT Kajang Line,25420.0
2021-08-04,MRT Kajang Line,25894.0
2021-08-05,MRT Kajang Line,25114.0
2021-08-06,MRT Kajang Line,25366.0
2021-08-07,MRT Kajang Line,16611.0
2021-08-08,MRT Kajang Line,12651.0
2021-08-09,MRT Kajang Line,26848.0
2021-08-10,MRT Kajang Line,14473.0
2021-08-11,MRT Kajang Line,27172.0
2021-08-12,MRT Kajang Line,26713.0
2021-08-13,MRT Kajang Line,26939.0
2021-08-14,MRT Kajang Line,17136.0
2021-08-15,MRT Kajang Line,12978.0
2021-08-16,MRT Kajang Line,17815.0
2021-08-17,MRT Kajang Line,24820.0
2021-08-18,MRT Kajang Line,29069.0
2021-08-19,MRT Kajang Line,30129.0
2021-08-20,MRT Kajang Line,31715.0
2021-08-21,MRT Kajang Line,17684.0
2021-08-22,MRT Kajang Line,14912.0
2021-08-23,MRT Kajang Line,33105.0
2021-08-24,MRT Kajang Line,32467.0
2021-08-25,MRT Kajang Line,32893.0
2021-08-26,MRT Kajang Line,33310.0
2021-08-27,MRT Kajang Line,34363.0
2021-08-28,MRT Kajang Line,25767.0
2021-08-29,MRT Kajang Line,20540.0
2021-08-30,MRT Kajang Line,35491.0
2021-08-31,MRT Kajang Line,21371.0
2021-09-01,MRT Kajang Line,38339.0
2021-09-02,MRT Kajang Line,38238.0
2021-09-03,MRT Kajang Line,38892.0
2021-09-04,MRT Kajang Line,29820.0
2021-09-05,MRT Kajang Line,24760.0
2021-09-06,MRT Kajang Line,41289.0
2021-09-07,MRT Kajang Line,41671.0
2021-09-08,MRT Kajang Line,42049.0
2021-09-09,MRT Kajang Line,42162.0
2021-09-10,MRT Kajang Line,43676.0
2021-09-11,MRT Kajang Line,35723.0
2021-09-12,MRT Kajang Line,31417.0
2021-09-13,MRT Kajang Line,46176.0
2021-09-14,MRT Kajang Line,47570.0
2021-09-15,MRT Kajang Line,48516.0
2021-09-16,MRT Kajang Line,31830.0
2021-09-17,MRT Kajang Line,48218.0
2021-09-18,MRT Kajang Line,38003.0
2021-09-19,MRT Kajang Line,31499.0
2021-09-20,MRT Kajang Line,51067.0
2021-09-21,MRT Kajang Line,50383.0
2021-09-22,MRT Kajang Line,51396.0
2021-09-23,MRT Kajang Line,51080.0
2021-09-24,MRT Kajang Line,52669.0
2021-09-25,MRT Kajang Line,42575.0
2021-09-26,MRT Kajang Line,35416.0
2021-09-27,MRT Kajang Line,54540.0
2021-09-28,MRT Kajang Line,53964.0
2021-09-29,MRT Kajang Line,55314.0
2021-09-30,MRT Kajang Line,56052.0
2021-10-01,MRT Kajang Line,59836.0
2021-10-02,MRT Kajang Line,49472.0
2021-10-03,MRT Kajang Line,42615.0
2021-10-04,MRT Kajang Line,61879.0
2021-10-05,MRT Kajang Line,61957.0
2021-10-06,MRT Kajang Line,63588.0
2021-10-07,MRT Kajang Line,63425.0
2021-10-08,MRT Kajang Line,66997.0
2021-10-09,MRT Kajang Line,52921.0
2021-10-10,MRT Kajang Line,46370.0
2021-10-11,MRT Kajang Line,65688.0
2021-10-12,MRT Kajang Line,65360.0
2021-10-13,MRT Kajang Line,65718.0
2021-10-14,MRT Kajang Line,64862.0
2021-10-15,MRT Kajang Line,67456.0
2021-10-16,MRT Kajang Line,51048.0
2021-10-17,MRT Kajang Line,44486.0
2021-10-18,MRT Kajang Line,64118.0
2021-10-19,MRT Kajang Line,45029.0
2021-10-20,MRT Kajang Line,66959.0
2021-10-21,MRT Kajang Line,68200.0
2021-10-22,MRT Kajang Line,70838.0
2021-10-23,MRT Kajang Line,51712.0
2021-10-24,MRT Kajang Line,43636.0
2021-10-25,MRT Kajang Line,68962.0
2021-10-26,MRT Kajang Line,70355.0
2021-10-27,MRT Kajang Line,71676.0
2021-10-28,MRT Kajang Line,71827.0
2021-10-29,MRT Kajang Line,75099.0
2021-10-30,MRT Kajang Line,57798.0
2021-10-31,MRT Kajang Line,50765.0
2021-11-01,MRT Kajang Line,78125.0
2021-11-02,MRT Kajang Line,78845.0
2021-11-03,MRT Kajang Line,80166.0
2021-11-04,MRT Kajang Line,55192.0
2021-11-05,MRT Kajang Line,74267.0
2021-11-06,MRT Kajang Line,61227.0
2021-11-07,MRT Kajang Line,50595.0
2021-11-08,MRT Kajang Line,79900.0
2021-11-09,MRT Kajang Line,80788.0
2021-11-10,MRT Kajang Line,82991.0
2021-11-11,MRT Kajang Line,82427.0
2021-11-12,MRT Kajang Line,84930.0
2021-11-13,MRT Kajang Line,63033.0
2021-11-14,MRT Kajang Line,53898.0
2021-11-15,MRT Kajang Line,82762.0
2021-11-16,MRT Kajang Line,85001.0
2021-11-17,MRT Kajang Line,86139.0
2021-11-18,MRT Kajang Line,85444.0
2021-11-19,MRT Kajang Line,87063.0
2021-11-20,MRT Kajang Line,62619.0
2021-11-21,MRT Kajang Line,53132.0
2021-11-22,MRT Kajang Line,83291.0
2021-11-23,MRT Kajang Line,85496.0
2021-11-24,MRT Kajang Line,87183.0
2021-11-25,MRT Kajang Line,86875.0
2021-11-26,MRT Kajang Line,90477.0
2021-11-27,MRT Kajang Line,66870.0
2021-11-28,MRT Kajang Line,57389.0
2021-11-29,MRT Kajang Line,85130.0
2021-11-30,MRT Kajang Line,86754.0
2021-12-01,MRT Kajang Line,89702.0
2021-12-02,MRT Kajang Line,88893.0
2021-12-03,MRT Kajang Line,74669.0
2021-12-04,MRT Kajang Line,68284.0
2021-12-05,MRT Kajang Line,60917.0
2021-12-06,MRT Kajang Line,88825.0
2021-12-07,MRT Kajang Line,91256.0
2021-12-08,MRT Kajang Line,93931.0
2021-12-09,MRT Kajang Line,92933.0
2021-12-10,MRT Kajang Line,96086.0
2021-12-11,MRT Kajang Line,76648.0
2021-12-12,MRT Kajang Line,65069.0
2021-12-13,MRT Kajang Line,92010.0
2021-12-14,MRT Kajang Line,94629.0
2021-12-15,MRT Kajang Line,97407.0
2021-12-16,MRT Kajang Line,97692.0
2021-12-17,MRT Kajang Line,97844.0
2021-12-18,MRT Kajang Line,70289.0
2021-12-19,MRT Kajang Line,60824.0
2021-12-20,MRT Kajang Line,88233.0
2021-12-21,MRT Kajang Line,90305.0
2021-12-22,MRT Kajang Line,94725.0
2021-12-23,MRT Kajang Line,94428.0
2021-12-24,MRT Kajang Line,95482.0
2021-12-25,MRT Kajang Line,76922.0
2021-12-26,MRT Kajang Line,65996.0
2021-12-27,MRT Kajang Line,88109.0
2021-12-28,MRT Kajang Line,91073.0
2021-12-29,MRT Kajang Line,93076.0
2021-12-30,MRT Kajang Line,92718.0
2021-12-31,MRT Kajang Line,104751.0
2022-01-01,MRT Kajang Line,76294.0
2022-01-02,MRT Kajang Line,61436.0
2022-01-03,MRT Kajang Line,95714.0
2022-01-04,MRT Kajang Line,98546.0
2022-01-05,MRT Kajang Line,97942.0
2022-01-06,MRT Kajang Line,99296.0
2022-01-07,MRT Kajang Line,102232.0
2022-01-08,MRT Kajang Line,75906.0
2022-01-09,MRT Kajang Line,63752.0
2022-01-10,MRT Kajang Line,102406.0
2022-01-11,MRT Kajang Line,103597.0
2022-01-12,MRT Kajang Line,103636.0
2022-01-13,MRT Kajang Line,102554.0
2022-01-14,MRT Kajang Line,104953.0
2022-01-15,MRT Kajang Line,72486.0
2022-01-16,MRT Kajang Line,61057.0
2022-01-17,MRT Kajang Line,99212.0
2022-01-18,MRT Kajang Line,62590.0
2022-01-19,MRT Kajang Line,105715.0
2022-01-20,MRT Kajang Line,104420.0
2022-01-21,MRT Kajang Line,106791.0
2022-01-22,MRT Kajang Line,54690.0
2022-01-23,MRT Kajang Line,57822.0
2022-01-24,MRT Kajang Line,102610.0
2022-01-25,MRT Kajang Line,104543.0
2022-01-26,MRT Kajang Line,106749.0
2022-01-27,MRT Kajang Line,103822.0
2022-01-28,MRT Kajang Line,106341.0
2022-01-29,MRT Kajang Line,68356.0
2022-01-30,MRT Kajang Line,58966.0
2022-01-31,MRT Kajang Line,72692.0
2022-02-01,MRT Kajang Line,62592.0
2022-02-02,MRT Kajang Line,46568.0
2022-02-03,MRT Kajang Line,52926.0
2022-02-04,MRT Kajang Line,62353.0
2022-02-05,MRT Kajang Line,49676.0
2022-02-06,MRT Kajang Line,43445.0
2022-02-07,MRT Kajang Line,92844.0
2022-02-08,MRT Kajang Line,92020.0
2022-02-09,MRT Kajang Line,89008.0
2022-02-10,MRT Kajang Line,86781.0
2022-02-11,MRT Kajang Line,87077.0
2022-02-12,MRT Kajang Line,57073.0
2022-02-13,MRT Kajang Line,50420.0
2022-02-14,MRT Kajang Line,87878.0
2022-02-15,MRT Kajang Line,86260.0
2022-02-16,MRT Kajang Line,85813.0
2022-02-17,MRT Kajang Line,84067.0
2022-02-18,MRT Kajang Line,82929.0
2022-02-19,MRT Kajang Line,56317.0
2022-02-20,MRT Kajang Line,47417.0
2022-02-21,MRT Kajang Line,81677.0
2022-02-22,MRT Kajang Line,82118.0
2022-02-23,MRT Kajang Line,82570.0
2022-02-24,MRT Kajang Line,79043.0
2022-02-25,MRT Kajang Line,81104.0
2022-02-26,MRT Kajang Line,58623.0
2022-02-27,MRT Kajang Line,51037.0
2022-02-28,MRT Kajang Line,81046.0
2022-03-01,MRT Kajang Line,81643.0
2022-03-02,MRT Kajang Line,83739.0
2022-03-03,MRT Kajang Line,82120.0
2022-03-04,MRT Kajang Line,81240.0
2022-03-05,MRT Kajang Line,56790.0
2022-03-06,MRT Kajang Line,54889.0
2022-03-07,MRT Kajang Line,86808.0
2022-03-08,MRT Kajang Line,85372.0
2022-03-09,MRT Kajang Line,87363.0
2022-03-10,MRT Kajang Line,86162.0
2022-03-11,MRT Kajang Line,84213.0
2022-03-12,MRT Kajang Line,61284.0
2022-03-13,MRT Kajang Line,55165.0
2022-03-14,MRT Kajang Line,84552.0
2022-03-15,MRT Kajang Line,85593.0
2022-03-16,MRT Kajang Line,87654.0
2022-03-17,MRT Kajang Line,86255.0
2022-03-18,MRT Kajang Line,88108.0
2022-03-19,MRT Kajang Line,67400.0
2022-03-20,MRT Kajang Line,59412.0
2022-03-21,MRT Kajang Line,85220.0
2022-03-22,MRT Kajang Line,86997.0
2022-03-23,MRT Kajang Line,89512.0
2022-03-24,MRT Kajang Line,89178.0
2022-03-25,MRT Kajang Line,93101.0
2022-03-26,MRT Kajang Line,69651.0
2022-03-27,MRT Kajang Line,60520.0
2022-03-28,MRT Kajang Line,89904.0
2022-03-29,MRT Kajang Line,90858.0
2022-03-30,MRT Kajang Line,97589.0
2022-03-31,MRT Kajang Line,99674.0
2022-04-01,MRT Kajang Line,105996.0
2022-04-02,MRT Kajang Line,77900.0
2022-04-03,MRT Kajang Line,48185.0
2022-04-04,MRT Kajang Line,93220.0
2022-04-05,MRT Kajang Line,97368.0
2022-04-06,MRT Kajang Line,100332.0
2022-04-07,MRT Kajang Line,100993.0
2022-04-08,MRT Kajang Line,76598.0
2022-04-09,MRT Kajang Line,64561.0
2022-04-10,MRT Kajang Line,56411.0
2022-04-11,MRT Kajang Line,101997.0
2022-04-12,MRT Kajang Line,104178.0
2022-04-13,MRT Kajang Line,107497.0
2022-04-14,MRT Kajang Line,105452.0
2022-04-15,MRT Kajang Line,109943.0
2022-04-16,MRT Kajang Line,72797.0
2022-04-17,MRT Kajang Line,61854.0
2022-04-18,MRT Kajang Line,102032.0
2022-04-19,MRT Kajang Line,64611.0
2022-04-20,MRT Kajang Line,111416.0
2022-04-21,MRT Kajang Line,112125.0
2022-04-22,MRT Kajang Line,118864.0
2022-04-23,MRT Kajang Line,86991.0
2022-04-24,MRT Kajang Line,74695.0
2022-04-25,MRT Kajang Line,118177.0
2022-04-26,MRT Kajang Line,120274.0
2022-04-27,MRT Kajang Line,123023.0
2022-04-28,MRT Kajang Line,123390.0
2022-04-29,MRT Kajang Line,126802.0
2022-04-30,MRT Kajang Line,85864.0
2022-05-01,MRT Kajang Line,80061.0
2022-05-02,MRT Kajang Line,78935.0
2022-05-03,MRT Kajang Line,88111.0
2022-05-04,MRT Kajang Line,75458.0
2022-05-05,MRT Kajang Line,90866.0
2022-05-06,MRT Kajang Line,93942.0
2022-05-07,MRT Kajang Line,78392.0
2022-05-08,MRT Kajang Line,72525.0
2022-05-09,MRT Kajang Line,116460.0
2022-05-10,MRT Kajang Line,120921.0
2022-05-11,MRT Kajang Line,124979.0
2022-05-12,MRT Kajang Line,124694.0
2022-05-13,MRT Kajang Line,132193.0
2022-05-14,MRT Kajang Line,98192.0
2022-05-15,MRT Kajang Line,91144.0
2022-05-16,MRT Kajang Line,79319.0
2022-05-17,MRT Kajang Line,126418.0
2022-05-18,MRT Kajang Line,130607.0
2022-05-19,MRT Kajang Line,129740.0
2022-05-20,MRT Kajang Line,137365.0
2022-05-21,MRT Kajang Line,95882.0
2022-05-22,MRT Kajang Line,82280.0
2022-05-23,MRT Kajang Line,127046.0
2022-05-24,MRT Kajang Line,131630.0
2022-05-25,MRT Kajang Line,133094.0
2022-05-26,MRT Kajang Line,135876.0
2022-05-27,MRT Kajang Line,139425.0
2022-05-28,MRT Kajang Line,103033.0
2022-05-29,MRT Kajang Line,87087.0
2022-05-30,MRT Kajang Line,132562.0
2022-05-31,MRT Kajang Line,137234.0
2022-06-01,MRT Kajang Line,143401.0
2022-06-02,MRT Kajang Line,140294.0
2022-06-03,MRT Kajang Line,144153.0
2022-06-04,MRT Kajang Line,103435.0
2022-06-05,MRT Kajang Line,107442.0
2022-06-06,MRT Kajang Line,98373.0
2022-06-07,MRT Kajang Line,141397.0
2022-06-08,MRT Kajang Line,150016.0
2022-06-09,MRT Kajang Line,148353.0
2022-06-10,MRT Kajang Line,147372.0
2022-06-11,MRT Kajang Line,104906.0
2022-06-12,MRT Kajang Line,89634.0
2022-06-13,MRT Kajang Line,134304.0
2022-06-14,MRT Kajang Line,141171.0
2022-06-15,MRT Kajang Line,141446.0
2022-06-16,MRT Kajang Line,158121.0
2022-06-17,MRT Kajang Line,171000.0
2022-06-18,MRT Kajang Line,149262.0
2022-06-19,MRT Kajang Line,141530.0
2022-06-20,MRT Kajang Line,164577.0
2022-06-21,MRT Kajang Line,171482.0
2022-06-22,MRT Kajang Line,175659.0
2022-06-23,MRT Kajang Line,174492.0
2022-06-24,MRT Kajang Line,183327.0
2022-06-25,MRT Kajang Line,165481.0
2022-06-26,MRT Kajang Line,148727.0
2022-06-27,MRT Kajang Line,169869.0
2022-06-28,MRT Kajang Line,173999.0
2022-06-29,MRT Kajang Line,179856.0
2022-06-30,MRT Kajang Line,178473.0
2022-07-01,MRT Kajang Line,188535.0
2022-07-02,MRT Kajang Line,165383.0
2022-07-03,MRT Kajang Line,155930.0
2022-07-04,MRT Kajang Line,170901.0
2022-07-05,MRT Kajang Line,175806.0
2022-07-06,MRT Kajang Line,180731.0
2022-07-07,MRT Kajang Line,179703.0
2022-07-08,MRT Kajang Line,180826.0
2022-07-09,MRT Kajang Line,140043.0
2022-07-10,MRT Kajang Line,145196.0
2022-07-11,MRT Kajang Line,113062.0
2022-07-12,MRT Kajang Line,211485.0
2022-07-13,MRT Kajang Line,174581.0
2022-07-14,MRT Kajang Line,175771.0
2022-07-15,MRT Kajang Line,181487.0
2022-07-16,MRT Kajang Line,109509.0
2022-07-17,MRT Kajang Line,88488.0
2022-07-18,MRT Kajang Line,146188.0
2022-07-19,MRT Kajang Line,151462.0
2022-07-20,MRT Kajang Line,155983.0
2022-07-21,MRT Kajang Line,152766.0
2022-07-22,MRT Kajang Line,152232.0
2022-07-23,MRT Kajang Line,105426.0
2022-07-24,MRT Kajang Line,88110.0
2022-07-25,MRT Kajang Line,148443.0
2022-07-26,MRT Kajang Line,154324.0
2022-07-27,MRT Kajang Line,154517.0
2022-07-28,MRT Kajang Line,152609.0
2022-07-29,MRT Kajang Line,154424.0
2022-07-30,MRT Kajang Line,114520.0
2022-07-31,MRT Kajang Line,98056.0
2022-08-01,MRT Kajang Line,151893.0
2022-08-02,MRT Kajang Line,157421.0
2022-08-03,MRT Kajang Line,161055.0
2022-08-04,MRT Kajang Line,161231.0
2022-08-05,MRT Kajang Line,162358.0
2022-08-06,MRT Kajang Line,116458.0
2022-08-07,MRT Kajang Line,99650.0
2022-08-08,MRT Kajang Line,155300.0
2022-08-09,MRT Kajang Line,161579.0
2022-08-10,MRT Kajang Line,163706.0
2022-08-11,MRT Kajang Line,160445.0
2022-08-12,MRT Kajang Line,159548.0
2022-08-13,MRT Kajang Line,109237.0
2022-08-14,MRT Kajang Line,92376.0
2022-08-15,MRT Kajang Line,153682.0
2022-08-16,MRT Kajang Line,159716.0
2022-08-17,MRT Kajang Line,164180.0
2022-08-18,MRT Kajang Line,161687.0
2022-08-19,MRT Kajang Line,160859.0
2022-08-20,MRT Kajang Line,107012.0
2022-08-21,MRT Kajang Line,93935.0
2022-08-22,MRT Kajang Line,149240.0
2022-08-23,MRT Kajang Line,161510.0
2022-08-24,MRT Kajang Line,165996.0
2022-08-25,MRT Kajang Line,161239.0
2022-08-26,MRT Kajang Line,163931.0
2022-08-27,MRT Kajang Line,110295.0
2022-08-28,MRT Kajang Line,94220.0
2022-08-29,MRT Kajang Line,157453.0
2022-08-30,MRT Kajang Line,172609.0
2022-08-31,MRT Kajang Line,163601.0
2022-09-01,MRT Kajang Line,162101.0
2022-09-02,MRT Kajang Line,164729.0
2022-09-03,MRT Kajang Line,112500.0
2022-09-04,MRT Kajang Line,101698.0
2022-09-05,MRT Kajang Line,164266.0
2022-09-06,MRT Kajang Line,173872.0
2022-09-07,MRT Kajang Line,180790.0
2022-09-08,MRT Kajang Line,176304.0
2022-09-09,MRT Kajang Line,169322.0
2022-09-10,MRT Kajang Line,122024.0
2022-09-11,MRT Kajang Line,97117.0
2022-09-12,MRT Kajang Line,163172.0
2022-09-13,MRT Kajang Line,169839.0
2022-09-14,MRT Kajang Line,172653.0
2022-09-15,MRT Kajang Line,174798.0
2022-09-16,MRT Kajang Line,121125.0
2022-09-17,MRT Kajang Line,107675.0
2022-09-18,MRT Kajang Line,89529.0
2022-09-19,MRT Kajang Line,157553.0
2022-09-20,MRT Kajang Line,166570.0
2022-09-21,MRT Kajang Line,170636.0
2022-09-22,MRT Kajang Line,167402.0
2022-09-23,MRT Kajang Line,168652.0
2022-09-24,MRT Kajang Line,117224.0
2022-09-25,MRT Kajang Line,96122.0
2022-09-26,MRT Kajang Line,158876.0
2022-09-27,MRT Kajang Line,168985.0
2022-09-28,MRT Kajang Line,171649.0
2022-09-29,MRT Kajang Line,169513.0
2022-09-30,MRT Kajang Line,171478.0
2022-10-01,MRT Kajang Line,119158.0
2022-10-02,MRT Kajang Line,101951.0
